ORF,baseMean,log2FoldChange,lfcSE,pvalue,padj
YGL123W,554.1117935618618,0.15077695466443802,0.19403565597703554,0.4252617599763002,0.5170936472755302
YGL124C,39.882692228047645,-0.6513162644366358,0.2858437368659268,0.014949112857006801,0.03113109344328192
YGL125W,103.42612788225829,-0.13150127168441691,0.22203877233813046,0.5368007998795682,0.6215755318794763
YGL126W,34.65771003547669,-0.26156314757856436,0.38537350760523853,0.44198011505385465,0.533246600181167
YGL127C,37.53765050827175,1.5381603266433896,0.3231461243625969,4.4913987915205093e-7,2.5002829481137396e-6
YGL128C,20.713986167784658,-0.22815990683484452,0.3593393242644188,0.4821839065092062,0.5725568303535317
YGL129C,106.7527283030585,0.26808483892303536,0.19811248151068062,0.16308066437850938,0.2377787343334125
YGL130W,70.17504443693544,-1.247732740701257,0.24704926936467106,1.449452391833933e-7,8.766873220639226e-7
YGL131C,151.3760078699616,-1.2258274137090819,0.18426321700515927,9.87397082069074e-12,1.0582085881371664e-10
YGL133W,338.5246283032105,0.5901889571813671,0.2294176655913508,0.007299629354507206,0.01657159768033275
YGL134W,79.26379294114196,-1.1418604223810624,0.24064760779417183,7.883813321894433e-7,4.228459875752147e-6
YGL135W,410.0686806750948,-1.039341712686454,0.26819607538352264,4.574429406456615e-5,1.7768269777856943e-4
YGL136C,57.07368060829656,-0.8574515759617125,0.2576295117989566,4.563605667838061e-4,0.00140773059740354
YGL137W,233.82875002352077,0.2223163199553932,0.21786137766018165,0.2903699652987607,0.37913357185407326
YGL138C,2.1185859680749513,0.4207488147734761,0.7650378139584094,0.3174608925564212,0.4081738558348267
YGL139W,94.60924527015761,-1.802023525801669,0.2782384990639263,1.7276078097971135e-11,1.815069886751064e-10
YGL140C,338.4827556310963,-1.8227675300056976,0.2496947136440245,4.7518576591725644e-14,6.613189581118595e-13
YGL141W,122.69727141401692,-0.7918932018636127,0.21028743850431172,9.49519100177224e-5,3.4190837984922356e-4
YGL142C,78.4934750360368,-1.3277905505094239,0.2803800547595693,6.428746606098641e-7,3.4959285942238264e-6
YGL143C,88.02136513216891,-0.14304087220508827,0.20872040060856914,0.4786811623353923,0.5695491220412803
YGL144C,65.71568049523161,-1.4122465638798298,0.3054085172641021,9.776801209410653e-7,5.142642145843573e-6
YGL145W,51.52781261261265,0.03877971448475837,0.2734381292154338,0.8821239862617682,0.9138673789584345
YGL146C,15.090222026981188,0.14147380166616513,0.4534270359883114,0.710728743155306,0.7743348642801049
YGL147C,81.31157633006768,1.4660932010994419,0.24743543855557446,7.861633319989069e-10,6.5865010682305e-9
YGL148W,179.23751469927038,1.1318903229095731,0.21088841818467316,2.9703772503084597e-8,1.993717210407038e-7
YGL149W,53.62139399401859,1.0553759428922582,0.3980076740415628,0.002922957822318362,0.0073685321971767885
YGL150C,301.6377284207631,-0.241389847633927,0.22520053367736115,0.2638329914325749,0.35024664527204163
YGL151W,107.11715146354706,0.22705710713192329,0.22958658266276627,0.30346494475572167,0.39369331136522057
YGL153W,79.13045723731905,0.3065944366055323,0.21268319969534666,0.13599804594215562,0.2052200729235046
YGL154C,35.10520415153366,-0.113749627205439,0.27912402507214307,0.6633450689877284,0.7371397302269315
YGL155W,22.324271342005755,-0.7326656200341571,0.3737130224078132,0.028721540923466682,0.054998894634339685
YGL156W,654.6715490604654,-1.0821381042541445,0.1683666871366947,5.100349894212677e-11,5.025898477971653e-10
YGL157W,111.1519548260632,-2.641639001499037,0.30954096507556506,2.4386320726734693e-18,5.759407228339026e-17
YGL158W,8.029176539313532,-0.6013236710288605,0.5213492239002512,0.1517211575521907,0.22450449944671605
YGL159W,31.46754125272343,-0.8219591418355818,0.35112045607363246,0.009884234245877628,0.021612102653030273
YGL160W,81.19551707492032,-0.9776878536730037,0.26181653587205433,8.27767311844105e-5,3.013935165815517e-4
YGL161C,86.34079943914256,-0.6726438987278271,0.2605312815122159,0.006352313631373328,0.014635989783073972
YGL162W,2.3703410019975255,0.17618044661838697,0.6723138191653605,0.6608724121239149,0.7350953932582864
YGL163C,246.88154326456822,1.0071573121935071,0.19375149117273388,8.779645389728413e-8,5.514761913910078e-7
YGL164C,62.521647991129626,0.6053059535138078,0.3097825663050955,0.03478598034183499,0.06469223006573682
YGL166W,53.67720868652134,-0.16297594263468457,0.2591394680080499,0.5075517769621888,0.5959319444420101
YGL167C,278.8310312876239,-0.02462478837296011,0.25450386716756646,0.917017937758081,0.9397393733123731
YGL168W,78.38181775138001,1.8549737060081544,0.33439946801536874,4.748193486063142e-9,3.575146197903696e-8
YGL169W,36.79331106962485,-1.0123184167366286,0.3121234663372356,5.081699652274661e-4,0.0015490868124678826
YGL170C,7.7799206682697815,0.10343901047935786,0.5030135934703965,0.7957093604626512,0.844147592846306
YGL171W,47.99215212412629,0.10299003660728495,0.2810177066067356,0.6978428983672081,0.7639201010457807
YGL172W,58.857667574654684,-0.07550351718925236,0.24039899497254114,0.7434182060413674,0.7998653755177166
YGL173C,647.8426514261911,0.9096734083572326,0.1417897088632102,7.040813689667392e-11,6.778803081871573e-10
YGL174W,36.599081431697584,0.6394690479349785,0.4232788881364891,0.08070446301293042,0.1323940429379075
YGL175C,16.80563117587171,0.19429151002172437,0.4441074910682464,0.6059804437436656,0.6848033761990663
